"Geo_code","Geo_Label","Population","Year","Cohort","Eventname","Event_Label","Adjusted_Rate","OE_Ratio","Percentile","Short_label","cohort_web_label","Geo_Name"
"46","STATE",139187,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",689.79,1.8,98,"Hospice Reimbursements","Price-adjusted Reimbursements","Utah"
"23","STATE",876824,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",393.09,1.04,63.4,"Hospice Reimbursements","Price-adjusted Reimbursements","Michigan"
"12","STATE",93423,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",401.17,0.99,51.9,"Hospice Reimbursements","Price-adjusted Reimbursements","Hawaii"
"46","STATE",151564,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",640.89,1.74,96.1,"Hospice Reimbursements","Price-adjusted Reimbursements","Utah"
"46","STATE",157763,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",598.33,1.67,94.2,"Hospice Reimbursements","Price-adjusted Reimbursements","Utah"
"23","STATE",873179,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",411.44,1.06,65.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Michigan"
"46","STATE",164219,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",605.86,1.68,96.1,"Hospice Reimbursements","Price-adjusted Reimbursements","Utah"
"23","STATE",831396,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",418.91,1.04,61.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Michigan"
"12","STATE",94911,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",423.99,1,51.9,,,"Hawaii"
"46","STATE",170024,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",683.74,1.76,96.1,"Hospice Reimbursements","Price-adjusted Reimbursements","Utah"
"06","STATE",345162,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",359.63,1,57.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Colorado"
"46","STATE",174584,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",697.16,1.73,96.1,"Hospice Reimbursements","Price-adjusted Reimbursements","Utah"
"23","STATE",823092,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",448.1,1.06,63.4,,,"Michigan"
"46","STATE",178527,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",732.57,1.73,96.1,,,"Utah"
"03","STATE",484983,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",504,1.36,80.7,"Hospice Reimbursements","Price-adjusted Reimbursements","Arizona"
"45","STATE",1819744,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",512.54,1.42,80.7,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",610847,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",283.66,0.79,34.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"11","STATE",693835,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",573.32,1.59,90.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"45","STATE",1804315,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",542.22,1.42,80.7,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"45","STATE",1744882,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",547.98,1.48,84.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",619503,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",306.68,0.8,36.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1767166,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",547.86,1.52,88.4,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",640214,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",293.28,0.79,34.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"11","STATE",704415,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",631.35,1.65,92.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"45","STATE",1775123,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",576.35,1.52,90.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"06","STATE",353775,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",388.2,1.02,61.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Colorado"
"45","STATE",1782280,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",577.21,1.48,86.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",651811,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",279.2,0.78,34.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"45","STATE",1742868,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",590.84,1.47,86.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"22","STATE",663579,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",279.24,0.77,32.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"11","STATE",712308,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",614.32,1.66,92.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"44","STATE",571610,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",341.02,0.95,53.8,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"44","STATE",573110,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",368.89,0.96,57.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"22","STATE",663262,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",313.69,0.83,34.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"44","STATE",576011,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",364.1,0.99,59.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"44","STATE",577527,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",354.15,0.99,57.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"22","STATE",667507,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",327.32,0.84,36.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"11","STATE",720882,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",587.26,1.63,92.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"44","STATE",579079,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",364.82,1.01,63.4,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"06","STATE",365824,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",395.1,1.02,59.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Colorado"
"44","STATE",576597,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",387.06,1.02,59.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"22","STATE",675500,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",341.93,0.85,38.4,"Hospice Reimbursements","Price-adjusted Reimbursements","Massachusetts"
"44","STATE",584331,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",399.85,1.03,61.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"03","STATE",507408,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",471.87,1.31,80.7,"Hospice Reimbursements","Price-adjusted Reimbursements","Arizona"
"44","STATE",586334,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",427.7,1.06,67.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Tennessee"
"22","STATE",683523,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",361.78,0.85,36.5,,,"Massachusetts"
"11","STATE",724145,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",584.6,1.62,92.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"44","STATE",587775,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",451.84,1.07,65.3,,,"Tennessee"
"43","STATE",98649,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",167.21,0.46,7.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"21","STATE",544720,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",235.81,0.65,17.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"43","STATE",96993,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",162.26,0.42,7.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"43","STATE",97235,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",165.26,0.45,9.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"21","STATE",557066,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",244.04,0.64,15.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"11","STATE",720653,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",599.74,1.58,94.2,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"02","STATE",64625,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",160.07,0.41,7.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Alaska"
"43","STATE",97487,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",157.03,0.44,7.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"06","STATE",381113,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",413.74,1.03,59.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Colorado"
"43","STATE",97326,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",157.02,0.44,7.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"21","STATE",578533,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",239.65,0.65,15.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"43","STATE",95402,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",172.34,0.45,9.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"43","STATE",98865,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",169.76,0.44,9.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"21","STATE",597072,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",238.4,0.66,17.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"11","STATE",723230,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",600.44,1.54,94.2,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"50","STATE",643939,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",313.7,0.74,21.1,,,"Washington"
"43","STATE",102757,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",184.86,0.46,9.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Dakota"
"53","STATE",63009,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",173.49,0.45,9.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Wyoming"
"43","STATE",105550,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",225.25,0.53,9.6,,,"South Dakota"
"21","STATE",617082,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",255.28,0.71,19.2,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"42","STATE",487822,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",571.92,1.59,88.4,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"01","STATE",405021,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",768.71,1.81,98,,,"Alabama"
"53","STATE",69253,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",134.55,0.37,1.9,"Hospice Reimbursements","Price-adjusted Reimbursements","Wyoming"
"45","STATE",1761022,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",621.8,1.47,88.4,,,"Texas"
"42","STATE",498388,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",639.32,1.67,94.2,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"21","STATE",615656,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",283.37,0.75,25,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"11","STATE",720353,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",601.99,1.49,90.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Georgia"
"42","STATE",509588,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",635.4,1.72,94.2,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"06","STATE",367802,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",433.68,1.02,57.6,,,"Colorado"
"52","STATE",480415,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",348.75,0.97,57.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Wisconsin"
"01","STATE",494966,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",634.98,1.77,98,"Hospice Reimbursements","Price-adjusted Reimbursements","Alabama"
"42","STATE",521494,2014,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",623.18,1.73,96.1,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"21","STATE",620062,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",311.26,0.8,30.7,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"42","STATE",538829,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",597.15,1.66,94.2,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"03","STATE",529037,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",447.68,1.24,80.7,"Hospice Reimbursements","Price-adjusted Reimbursements","Arizona"
"42","STATE",541737,2016,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",572.84,1.51,88.4,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"21","STATE",630743,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",322.85,0.8,32.6,"Hospice Reimbursements","Price-adjusted Reimbursements","Maryland"
"11","STATE",720171,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",607.05,1.43,86.5,,,"Georgia"
"42","STATE",552483,2017,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",567.73,1.46,84.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"42","STATE",563956,2018,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",565.35,1.4,84.6,"Hospice Reimbursements","Price-adjusted Reimbursements","South Carolina"
"21","STATE",646604,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",315.78,0.74,23,,,"Maryland"
"42","STATE",568512,2019,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",581.25,1.37,84.6,,,"South Carolina"
"41","STATE",74643,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",358.52,0.99,61.5,"Hospice Reimbursements","Price-adjusted Reimbursements","Rhode Island"
"20","STATE",163616,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",273.39,0.76,28.8,"Hospice Reimbursements","Price-adjusted Reimbursements","Maine"
"45","STATE",1746477,2015,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",551.01,1.53,88.4,"Hospice Reimbursements","Price-adjusted Reimbursements","Texas"
"10","STATE",1819990,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",437.77,1.21,75,"Hospice Reimbursements","Price-adjusted Reimbursements","Florida"
"41","STATE",75570,2012,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",348.79,0.91,48,"Hospice Reimbursements","Price-adjusted Reimbursements","Rhode Island"
"05","STATE",2079302,2011,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",270.06,0.75,26.9,"Hospice Reimbursements","Price-adjusted Reimbursements","California"
"41","STATE",78331,2013,"StdPrice","stdprice_hospice","Price-Adjusted Hospice Reimbursements per Enrollee",322.09,0.87,42.3,"Hospice Reimbursements","Price-adjusted Reimbursements","Rhode Island"
